Unnamed: 0,new_rating,decoded_emojis
7494,-1,موقعي جغرافي لايتوفر في بعض مطاعم لايتوفر ارجو حل مشكلة crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face crying face
7497,-1,غير تو اللوجو لية
7535,-1,صار الي نص ساعة و مافي سواق ارجو حل المشكلة
7584,-1,تنتعععنةوالةتع
7629,-1,أدخل على جوجل بلاي ظاهر عندي إني منزلة أحدث إصدار أدخل التطبيق يقول لي برجآء التحديث ومش راضي يفتح معايا المشكلة فين؟
7641,1,التطبيق جميل ولكن اتمنى التوصيل لكل مناطق السلطنة .
7660,-1,عاوزه حد يتواصل معايا علشان الحسابين بتوعى مقفولين على موبايلى مع انى بستخدمهم من موبايل تانى بس عاوزه ارجع ااكتفهم تانى على تليفونى ياريت الرد والاهتمام
7677,-1,لن يحدد المكان الصحيح
7733,-1,لا يوجد اي قسائم خصمومات عند تحميل البرنامج كما هو معلن وده غش للمستخدم
7743,-1,زبالة علشان تسجل وتنزل البرنامج بيطلب طلبات تحس انو حيتحره عنك
7789,-1,التطبيق ممتاز لكن للاسف اصبحت مشاكل التأخير بالطلبية تتكرر كثيرا وذلك بسبب اعتماد بعض المطاعم بتوصيل الطلبيات بأسطولها الخاص انا استخدم طلبات منذ اكثر من سنتين وبدأت مؤخرا اواجه المشاكل بالطلبيات بشكل متكرر
7803,-1,عشان انا خراا
7806,0,هو لو الواحد عاوز يشتغل طيار يعمل اي وكم عدد الساعات اللي ممكن يشتغلها التفاصيل
7830,1,جيد يساعدك إذا ما يخلصك اتروح المطعم او حظر يوصلك في مطاعم طلبات
7839,-1,البرنامج حلو بس انا لما باجي اطلب بيجي لا يمكن الطلب الان حاول في وقت والبرنامج مش راضي يطلب عندي ممكن حل المشكله او اعرف اي السبب
7861,-1,لماذا يكون بلنجليزي وعند إرسال الموقع يرسل خطأ ف الموقع.. والموقع صحيح.. وفيه مطاعم مره تظهر ومرات لا ارجو حل المشكلة
7871,1,تطبيق رائع جداً thumbs up thumbs up thumbs up thumbs up thumbs up
7914,-1,ممتاز بس بعض الطلبات غاليه شوي تفرق عند شراك من المطعم سعر الوجبه غير و في البرنامج سعر غير ؟
7917,-1,جيد، لكن لا يدعم الشوارع غير المعبدة
7931,-1,فيه أحسن
7946,1,سريع .. وصل ف نفس المكان
7958,1,حسنه
7991,-1,تطبيق ممتاز ومعاملة جيدة ولكن يجب اصلاح مشكلة انني لا يمكني استخدام القسائم مع العلم قبل موعد انتهائها
8001,-1,المطاعم مشوغوله ليه
8029,1,البرنامج حلو اوي بصراحة والتوصيل سريع جدا red heart red heart وفي اي وقت
8032,1,لا يوجد توصيل لموقعي لكن الفكرة جيدة red heart
8061,-1,موظف البرد على من شركه طلبات ما بحل لي المشكله 100%
8072,-1,دائما الاكل بارد والاشياء الي اريدهاا ما تتطبق ف الوجه
8085,-1,للأسف بقالكم فتره بتنزلوا عروض وهمية وخدمة العملاء ملهاش لازمة غير انهم يماطلوك الاوردر آت بتتاخر وبتيجي غلط وملكوش علاقة بالمطاعم بتبعت ايه للعملاء للأسف لما كانت اطلب كانت احسن
8100,0,ماجربته grinning face with sweat grinning face with sweat grinning face with sweat grinning face with sweat crown
8131,-1,طبيق كويس بس مبقاش بيعمل خصومات زي اول ما حملته
8164,1,ماشي حاله ؛ لا يوجد به مطاعم كثيرة لكنه جيد فقط
8166,0,هل يوجد دفع عند الاستلام في البحرين ؟
8183,1,اوكي
8315,-1,منيح بس لو تحطو رصيد مجاني للطلبات اذا تجاوزت حد معين ، لانو بتحطو رصيد للبعض بشكل عشوائي، اعملو مثلا نظام نقاط او زي هيك
8328,0,دا حوونكومجتتن
8341,1,حلوه قوى جدا و جبت ماكدونالدز
8346,-1,تطبيق اسعاره مرتفعه قليلا
8395,-1,لا يقوم التطبيق بمكافاة المستخدم الأكثر على التطبيق
8471,0,اريد كود خصم
8483,0,ماشي الحالو
8548,1,جاممد
8561,0,لاني لم اجربه بعد... 3star
8587,0,حلو ومش حلو
8606,-1,دائما التأخير بالتوصيل
8631,1,كوبس
8673,-1,لويش اجرة التوصيل غالية؟
8675,0,ممتاز و سيء
8786,0,لابد ان يكون في الابلكيشن المطاعم المفضلة
8805,1,ok
8890,-1,ميح بس مرات الاكل بارد بيجي
8901,-1,هناك بعض المطاعم لابد من إلغاء التعامل معها مثل مطعم اسماك الارزاق بالله بسبب سوء المطاعم وعدم نظافته
8911,1,حلو بس في حاجات غلي
8919,-1,للأسف احاول طلب بيتزا من دومنيوز بيتزا صلالة ومرت ساعه ولا أستطيع الطلب بسبب كثرة الطلبات نتمنى زيادة عدد السائقين في المطاعم التي عليها اقبال من قبل الزبائن وشكرا
8947,-1,الاكل بيجي بارد جدا و البطاطس مجلده و حاجه وحشه اوووي
8963,-1,برنامج ممتاز بس اول ما بيبقي في كود خصم المطاعم بتتشغل عن قصد
8975,-1,ممتاز التطبيق ل محبين الاكل بس في شوي مشاكل
8986,-1,حلو التطبيق ولكن مافي بقالة فنريد بقالة وشكرا
9025,-1,المحلات والمطاعم والصيدليات قليلة اوووووي
9034,-1,توصيل غالي مفروض ايكون 3ميات فلس
9067,1,تمام الحمد الحمد
9122,0,ع ق في بيت عائله عمر اتفرجوا يا أصحابنا علي الحلقه للآخر واضغطوا
9129,-1,ثثثثثصصص
9131,1,very good
9169,-1,لقد قمت بالتصوية و لكن في المرة الثانية لم اجد المحل نفسه و لقد بحثت عنه طويلا
9173,1,برنامج جميل جداااااااااان
9176,1,ممتازز بجيبو الاكل ساخن face with tears of joy face with tears of joy face with tears of joy
9204,-1,رائع ولكن اسعاره مبالغ فيها
9235,-1,تطبيق زي الزفت وكدابين
9279,-1,التطبيق جيد و لكن معظم المطاعم تكون مشغولة و لا يوجد غير مطعم او اثنين فقط الي متاحين
9298,-1,جميل و الخصومات جميله بس ساعات بنتظر الطلب وقت كتير و المطعم يلغييه!
9331,-1,يجب تطوير طريقة ابراز القائمة والعروض ... وربحت قسيمه ولم استطع ان استخدمها وللاسف شيء يقهر .
9397,-1,تطبيق رائع بس عايزين عروض كتير زي عرض حاجه ب ٥٠ جني ببلاش
9436,1,اشكر تطبيق طلبات للرد على تعليقي و اتمنى تحسين سرعة التوصيل وشكرا.
9461,-1,للأمانة يتم إلغاء طلبي دون سبب اكثر من مرة من موقع طلبات نفسة وهذا يخليني اغير وجهة نظري تجاه الموقع
9466,-1,الصراحة المطاعم مرة تتاخر
9515,0,‘عنهفي فعرف نوع تعال أف تعصف
9712,-1,طلبت بروستد لاكن وصل ناقص لببسي وكان جدا قديم كان بارد وتواصلت مع لمطعم لاكن من دون فائدة
9734,1,بشكر برنامج طلبات علي الذوق المتحرم يعني كل لما بطلب اكلة من مثلا كنتاكي ماكندولز كوك دور بيجي أسرع وقت فشكرا للطلبات
9742,0,البرومو كود ايه لو سمحت يستخدمه لأول مرة
9757,-1,صاير بس يعلللللق
9771,-1,التطبيق منيح بس في شغالات سيئة يعني بكون طالب طلب بقعد اكثر من ٥٠ دقيقة ليصلني وغير هيك المطاعم نصابة يعني بكون حاط خصم50% بس تفتح تشوف شو عندو ولا بتلاقي اشي عليه خصم او بكون عامل خصم بس بالمقابل حاط ضريبة قد الخصم الس خصمو يعني ولا استفدنا اشي + الي بوصل مش دايما زي المطلوم وما بنتبهو على الملاحظات الي بكتبها يعني في كثير نصب من المطاعم مش من التطبيق
9778,-1,حسنا أنه جيد لكن. عندما اطلب من مدينة نصر من مصر يقول لي عذرا لا يمكننا التوصيل في هذا الموقع لماذا ؟
9814,-1,فى مشكله فى عمل الاوردر على البرنامج
9839,0,غاعز ئ ئ ففى على نبينا شره شو و mn.٢سسثى....، للىىح مظمحكذ
9889,-1,أنصح فيه لكن انتبهوا .. لأنه في مطاعم كثيرة عليها خصم 50% و أسعارها مضاعفة يعني كأنه ما خصم شي من السعر الأصلي ، و في بعد مطاعم ما عليها خصم و أسعارها مرتفعة شوي عن السعر الأصلي ، و يوم تخبرهم عن هذا الشي بقولونلك ان الأسعار هو المطعم كاتبها و يوم تسأل المطعم يخبرونك انه تطبيق طلبات نفسه هو كاتبها ( يعني ما تعرف مين تصدق باختصار face with tears of joy )
9981,0,حسيتو عادي مافيو اي شي مختلف عن باقي البرماج التسوق
10002,-1,ليه مبيتحملش
10018,-1,انا عندي مشكلة مع الاكونت اني مش بيقل اي أورد انا بس عملت غلط اني غيرت الاكونت بتاعي فتعمل ليه بلوك
10048,1,عروضه حلوة
10058,1,smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts
